Gene,ETOH_DMSO_R1,ETOH_MRTX_R1,Tam_DMSO_R1,Tam_MRTX_R1,ETOH_DMSO_R2,ETOH_MRTX_R2,Tam_DMSO_R2,Tam_MRTX_R2
Snrpd3,10.47692292,10.54682576,10.55101885,10.49803882,11.1123903,10.84416954,10.60377276,10.36795428
Snrpe,11.05502788,10.85751171,10.9318209,10.90036785,11.58448205,11.66165637,10.91040984,10.70840669
Snrpert,7.227301172,6.905345627,6.61832205,6.745404915,7.476008642,7.471937705,6.575205021,6.3899358
Snrpf,9.729756488,9.846415593,9.58959167,9.605808843,10.48994748,10.15616315,9.725955934,9.330058529
Snrpg,10.67701004,10.50306351,10.4308477,10.43032347,11.2271386,11.07867187,10.38410502,10.18560179
Snta1,5.588431293,6.098433185,5.533512723,6.134146472,6.415344171,6.046362734,5.955403043,6.3899358
Sntb1,9.58841501,9.949914849,9.097117983,9.437468592,8.803191594,9.507476906,9.237804062,9.51871303
Sntb2,10.71150732,10.29603824,10.04513232,9.756542882,9.801575885,9.551751718,9.871533866,9.957763507
Snu13,11.22665143,11.28285501,11.31102011,11.23693882,11.77957359,11.57337022,11.33789488,11.03970857
Snupn,9.253350471,9.100031929,8.542986663,8.600428109,9.187672033,9.127213066,8.538194458,8.580038252
Snw1,12.06842221,12.13328451,11.73965611,11.89962222,11.91373373,11.99120471,11.76986163,11.9415585
Snx1,11.32024691,11.25786112,11.42141355,11.65022283,11.31349649,11.34903221,11.3391317,11.60068404
Snx10,8.460353516,7.822605764,7.934199572,8.040662856,8.075078331,7.780962906,7.963749583,7.830018975
Snx11,7.364866671,7.607318396,8.596750014,9.158530722,7.658108719,7.631124595,8.764949108,8.950242849
Snx12,10.18076077,10.05553631,10.39487984,10.46954799,10.22334837,10.13227514,10.3027633,10.39465158
Snx13,11.51809846,11.47198194,11.08952621,11.21165378,10.70950742,10.90924132,10.92118616,11.41848025
Snx14,10.15117796,10.08993175,10.09704439,10.21994989,10.08219067,10.10152419,10.10174438,10.28374379
Snx15,10.96824259,11.01032415,10.45724708,10.70519961,11.41821913,11.30247199,10.59344489,10.76065328
Snx16,6.812036406,7.213354445,7.762922884,7.975080844,7.352746977,7.594785307,7.822328274,7.983622731
Snx17,10.87178443,10.97803949,11.18680741,11.39626635,11.25014302,11.1233647,11.19902348,11.31894904
Snx18,11.45456498,11.10430413,11.31743909,11.06767128,11.17870351,11.04808844,11.42434197,11.16407434
Snx19,8.317548092,8.738212799,9.419016643,9.495142278,8.454926057,8.707940591,9.605727619,9.772432033
Snx2,12.00669218,12.33555353,11.77195314,12.36992293,11.9694939,12.08752118,11.89623681,12.37122178
Snx21,9.660815968,9.861242225,8.784523243,9.199786292,9.614921308,9.339752829,8.750148344,9.010664524
Snx22,6.364246796,7.370846415,7.385149491,9.920850169,5.78532989,7.078151854,7.068284984,9.221338693
Snx24,10.60146579,10.60963755,10.13872033,10.63173228,10.50966155,10.51623337,10.07080939,10.3993674
Snx25,10.17809635,10.29276076,10.18625757,10.5848706,10.01843576,10.30304308,10.15327975,10.54777519
Snx27,11.86478711,11.31390473,11.01051835,10.55338615,11.07596813,10.9940028,10.89871383,10.6938928
Snx29,6.741601621,6.972433002,6.788155895,6.54905641,5.701200683,6.284008579,6.778515483,7.09541528
Snx3,12.40331741,12.17244924,12.06110144,12.17134339,12.56429308,12.41251812,12.06831218,12.08691391
Snx30,10.44070091,10.34748999,10.45239461,9.671114247,9.809968938,10.03662922,10.2432303,10.00432093
Snx32,4.679681785,5.601358524,5.67352925,6.678306624,5.056698968,5.302404758,5.573539236,6.726546035
Snx33,8.6141389,9.161218744,9.901564442,9.866124671,9.015478081,9.21602021,9.862960668,10.13447387
Snx4,10.7361704,11.04709857,11.21171645,11.70981624,10.96159012,11.22315488,11.23733806,11.57923176
Snx5,13.22652223,12.95539042,12.5804106,12.68075036,13.10014373,13.16748146,12.67707913,12.65707361
Snx6,12.22796146,12.02618258,11.82096584,11.81195283,12.12557621,12.00615501,11.73364028,11.76097049
Snx7,11.13414074,11.10243337,11.23224478,11.04920053,11.44217422,11.3604412,11.40911179,11.01840826
Snx8,8.749514099,9.380852254,9.440739654,10.20095156,9.179921982,9.299676255,9.685686759,10.03252259
Snx9,11.11685392,11.01563538,10.71396049,10.70519961,10.95706274,10.83407265,10.72036565,10.68619485
Soat1,13.11758387,12.6389385,11.67822196,12.00708898,12.61785897,12.70640661,11.86351835,12.04178086
Soat2,8.109557183,8.324300992,5.378432224,6.193019752,8.501270149,7.812951037,5.356187179,5.436702473
Socs1,4.679681785,5.099465108,5.204651212,4.919092435,5.549070101,5.228430702,5.003645305,4.286260155
Socs2,10.36657945,10.27626071,11.48504591,11.00127559,11.42588443,11.01202793,11.54179448,10.9486973
Socs3,10.68735243,10.10744873,9.648481174,9.740186092,10.32171394,9.762993674,9.817539758,9.872148548
Socs4,10.804275,10.54039151,10.23680063,10.36248207,10.51993017,10.65417718,10.2681185,10.34369261
Socs5,9.80766957,9.762028034,10.35902979,10.11349063,9.755389842,9.718088448,10.28104711,10.1265322
Socs6,10.09437345,10.12352623,10.41097636,10.11094849,10.47313462,10.40730006,10.39485006,10.21585862
Socs7,9.651241801,9.658882053,9.605415496,9.461613822,9.220782667,9.304184582,9.492458428,9.576487377
Sod1,12.99255751,12.90958702,12.38315326,12.49972166,13.17222708,13.12415504,12.40028082,12.38769044
Sod2,10.21625697,10.47055719,10.1944179,10.84331391,10.57612167,10.71554043,10.35260655,10.73998114
Soga1,6.697628749,8.097658757,7.824307967,7.22133917,6.928366088,7.431298921,6.763853952,7.294862768
Soga3,8.04082639,8.087606898,8.343574611,8.267608195,7.459031595,7.812951037,8.068876297,8.440584189
Son,12.63347287,12.83662824,13.11873526,12.92643106,12.54355594,12.77296901,13.11312078,13.15414708
Sorbs1,7.652781059,7.33730391,6.699197296,6.21212213,6.812848029,6.82563798,6.703670798,6.979267111
Sorbs2,10.66564222,10.25396293,9.877149354,10.11982644,10.0385742,10.22197238,10.04678646,10.2517659
Sorbs3,9.183332427,9.399255489,9.066959122,9.00270001,8.916348831,8.982826901,9.014483355,9.240387678
Sorcs2,9.658906211,10.74689747,10.81646333,11.16523811,8.267751078,9.420870758,10.80783403,11.64900475
Sord,11.89430675,11.54955094,8.768995523,10.2912924,11.19801732,11.54841041,8.98634152,9.974293272
Sorl1,13.35416121,12.9225451,13.06332158,12.29966683,12.31998701,12.35011886,13.0687035,12.85869546
Sort1,11.18611874,11.06065085,10.41895777,11.02847108,10.05561477,10.44861085,10.33659561,11.01779504
Sos1,10.28596999,9.853847956,9.764211747,9.235233648,9.558258091,9.578051096,9.765131553,9.646390055
Sos2,10.83926803,10.52836553,10.23680063,9.826387987,10.20437293,10.20399111,10.16727437,10.03130783
Sowaha,3.549432527,4.019306936,4.380368515,3.873049614,3.754514997,3.681962772,4.603520614,5.281872698
Sowahb,9.726113013,10.05553631,10.021738,9.764652255,10.55130622,10.2871893,10.04223729,9.905681316
Sowahc,10.3712524,10.08867236,9.537390008,9.276651893,9.891318539,9.874811521,9.472308755,9.5152414
Sox12,4.850049602,5.629344882,5.048781774,3.773688629,5.144267307,5.189970893,5.190658097,3.737802088
Sox13,10.56215655,10.20365991,10.45530805,9.672838875,10.37924711,10.11313274,10.59448101,9.935857887
Sox21,7.590022742,8.082554583,9.043918894,9.299158398,8.124366667,8.28381714,9.307700589,9.367121046
Sox4,12.00894291,13.04334038,13.22966948,13.45017232,12.71780952,13.47170218,13.14723665,13.3374473
Sox5,4.180539918,4.884069139,4.964040444,4.550204058,3.051308336,3.981232466,5.190658097,4.82408794
Sox9,11.0204915,10.50117151,10.80737097,10.36781541,11.1610972,10.95654671,11.01857847,10.51251516
Sp1,12.36926777,11.57720394,10.86181709,10.25721209,11.0506935,10.93345171,10.71275197,10.56802228
Sp100,0,0,1.530203421,2.77630642,0,0,1.077266385,1.466240516
Sp110,5.049815368,5.058882069,6.166112061,5.423977741,5.010837422,4.228961122,6.00611733,5.032725528
Sp140,1.050193754,2.524781453,3.922387411,2.968297496,0,2.305928457,4.312562184,3.830110394
Sp2,9.555944909,9.004428849,8.833117828,8.499085585,9.024161016,8.549881252,8.812029075,8.422165039
Sp3,12.26012576,11.84113223,11.64202705,11.48777555,11.7339899,11.83640354,11.65040064,11.60395627
Sp3os,6.798221865,7.067554282,7.136803064,7.578608484,7.035316298,7.00249551,7.019746026,7.373660278
Sp4,9.353572164,9.374665302,8.517194561,8.373210175,8.389230229,8.819220394,8.572251898,8.546418009
Sp6,4.341597482,3.633625333,5.241122447,4.871826203,3.961555469,3.981232466,5.573539236,5.18031457
Spa17,4.618107928,5.214783616,5.410810644,6.455972519,5.144267307,4.887535249,5.190658097,5.929372579
Spaar,6.605445655,7.512825356,7.292615322,7.912227163,7.306041728,7.87487507,7.641662509,7.767192409
Spaca4,0,1.537020172,2.255963294,2.77630642,0,1.571641822,2.114401213,1.466240516
Spaca6,8.253183075,8.127400831,8.859749721,8.809281095,7.772463911,7.714776872,9.048149745,9.07574493
Spacdr,11.47315995,11.46956501,11.05792929,10.87811533,11.24458102,11.03119102,10.80425614,10.8391135
Spag1,5.711461345,6.176381364,6.725178654,6.997414659,6.758379823,6.423147856,7.171871448,6.938375836
Spag4,5.681673385,4.97412177,6.108055231,5.094043766,5.701200683,5.338016374,5.702147007,5.465769876
Spag5,9.865119115,9.631468274,9.859662972,8.81553974,9.645256625,9.270023636,9.759599746,8.963041078
Spag6,2.074650594,2.524781453,1.530203421,3.666974962,2.368909375,0.990021039,2.443642934,2.842080403
Spag7,10.92916256,10.74049634,10.37450331,10.58028341,10.9630961,10.87024748,10.40669588,10.46561957
Spag8,0,0.964193439,2.255963294,2.968297496,1.624219046,1.571641822,2.711532574,2.842080403
Spag9,11.82574116,11.52601732,11.37908293,11.58119032,11.09601106,10.95080752,11.36304025,11.81385487
Sparc,12.00706754,12.53250391,12.79569878,13.2021197,11.63920232,12.06345655,12.62681894,13.19092358
Spast,9.735204506,9.640091169,9.894426325,10.04456262,9.917964462,9.989820752,10.02543317,9.901698295
Spata1,4.092724932,4.253117746,4.777983455,5.212605428,4.641063504,3.681962772,4.952842497,5.436702473
Spata13,5.265972325,5.513986738,6.561771337,5.895050813,5.101147436,5.189970893,5.92936132,6.010518966
Spata17,1.050193754,1.94595129,3.384233317,3.773688629,2.368909375,3.303915968,3.132616228,3.998699243
Spata2,9.278444338,9.421434126,9.409033372,9.345309203,9.243268228,9.265407111,9.431144963,9.357459689
Spata20,0,2.264203111,1.530203421,1.560871642,2.044089349,1.985005555,3.132616228,2.178242633
Spata24,5.711461345,6.213830993,5.9844245,5.286557687,6.247530498,5.934494123,5.316551158,5.602921698
Spata2l,5.904350097,6.557583241,6.409863038,6.834389937,6.379702777,6.189698442,6.14836787,6.819554542
Spata31d1a,2.074650594,1.537020172,3.624053349,2.554785542,1.624219046,1.571641822,3.596975923,2.842080403
Spata33,3.257985693,4.179312381,5.562624266,5.549439061,2.857634183,4.68118774,5.146128137,5.887021046
Spata5,8.420329681,8.387118426,8.714915066,8.751696857,8.669369567,8.605732472,8.815587764,8.508507704
Spata5l1,9.792071475,9.741339352,9.131524545,8.695116654,9.962313389,9.964410941,9.075122345,8.660813032
Spata6,9.381634955,9.141919852,8.257175175,8.764693452,8.906989973,8.937115192,8.18348119,8.570034188
Spata6l,3.899224286,4.253117746,3.624053349,2.554785542,3.961555469,4.30290867,2.443642934,3.830110394
Spata7,6.96824885,6.735494382,6.257965265,6.15403904,6.744435279,6.519348219,5.92936132,6.3899358
Spatc1l,2.074650594,2.524781453,1.938247551,1.560871642,3.374675903,2.790205635,0,0
Spats2,11.2835341,11.09555311,10.46978765,10.00129308,11.01047561,10.75477114,10.35260655,10.17243777
Spats2l,7.109187276,5.972996144,6.047563767,5.771722164,7.315504523,6.284008579,6.192829806,5.314196525
Spc24,8.656867382,8.849469807,8.980616353,8.499085585,9.329861651,9.208824876,8.995783257,8.306420374
Spc25,9.035142973,9.203719886,9.698518433,9.067065781,9.544240739,9.724829916,9.644261217,9.037534113
Spcs1,11.65085673,11.61574837,11.81530755,12.17439025,12.0031889,12.14331216,11.81944519,12.05080124
Spcs2,12.67870713,12.68716641,11.91989753,11.84062152,12.77358686,12.90237374,11.82475264,11.78819447
Spcs2-ps,2.401420696,2.524781453,2.255963294,1.560871642,2.044089349,3.566614686,2.114401213,2.652837165
Spcs3,12.1927556,11.6468864,11.63818619,11.23926854,12.08845502,11.9604742,11.60176417,11.25794093
Spdl1,8.809278472,8.638459457,8.975213593,8.00276987,8.758793299,8.697696899,8.871364394,8.298363629
Spdya,1.651506794,2.936742981,1.530203421,2.554785542,2.044089349,2.790205635,0,2.434968089
Spdye4b,1.050193754,1.537020172,4.313438592,2.77630642,1.624219046,1.985005555,3.304550997,3.916866015
Specc1,11.30017057,10.78394117,11.23281086,10.7177848,10.08357593,10.10411196,11.1832704,11.06960219
Specc1l,11.80689296,11.2307149,10.97102775,10.70435668,10.84717731,10.71723173,10.76061469,11.00856524
Spef1,8.253183075,8.712279015,8.270469581,8.294742158,8.612927772,8.790589123,8.407524545,8.122434567
Spen,10.94256889,10.60435956,11.19670663,9.740186092,9.643379241,9.718088448,10.88183904,10.53925431
Spg11,10.76308824,10.44519564,10.46786541,10.09560087,9.609161734,9.702803971,10.25507299,10.37754584
Spg20,9.011391138,9.351750071,9.498373738,9.366777462,8.517760143,9.016184599,9.374366638,9.5152414
Spg21,11.39958642,11.19955212,10.36006654,10.54963652,11.10626986,10.97008645,10.21116615,10.49146807
Spg7,11.44683801,11.41081345,11.29267635,11.38841572,11.36053635,11.32593992,11.34036747,11.34117796
Sphk1,4.341597482,5.483646022,7.301277104,8.855572225,4.377550547,4.980602657,7.226360007,8.559960268
Sphk2,9.539431635,9.948527044,9.935344212,10.27094097,9.957788278,9.827051817,9.952960341,10.16026431
Spice1,8.925038081,8.779385545,8.655353885,8.510703873,8.467713713,8.471881689,8.650054909,8.670208987
Spidr,11.03676044,10.4569564,8.914408246,8.285754088,10.28003049,9.916631091,8.697116161,8.338204822
Spin1,12.08416241,11.71580705,11.30887409,11.19434738,11.62927697,11.704066,11.22065856,11.27292267
Spin2c,0,3.740133422,3.829632355,4.609036562,2.368909375,3.303915968,4.390985108,4.952853574
Spindoc,9.295753903,9.330597405,9.575378846,9.423194975,9.62637193,9.406266641,9.597482457,9.337940681
Spink2,3.086725277,2.524781453,4.243251938,3.966006149,2.857634183,2.790205635,4.667934831,3.53332125
Spink4,10.4092374,8.776259793,9.553793577,8.308120135,10.3769893,9.322078315,9.130460493,8.290261639
Spink5,1.651506794,0,2.516182617,3.289309488,2.044089349,2.305928457,2.114401213,3.830110394
Spint1,13.73168743,13.71955929,12.89988762,13.16553267,13.43705181,13.24968574,12.9094313,13.21493054
Spint2,14.46617823,14.35157957,14.07670124,14.34444449,14.64474245,14.4532987,14.14114255,14.16809089
Spire1,10.77548007,10.35798197,10.23227828,9.362509291,10.32405986,9.86110792,10.17560644,9.738593217
Spire2,11.58650656,11.34430025,11.82772662,11.70729406,11.61018055,11.21539687,11.821659,11.6505879
Spns1,9.755006383,9.994979198,10.24355769,10.54116404,10.07524434,9.922507574,10.11335683,10.47547877
Spns2,12.54912073,12.10210526,12.37676462,11.93705892,12.38125337,11.84880052,12.41443107,12.13322786
Spns3,2.667674102,2.74541698,3.922387411,1.560871642,4.57955894,4.440320587,3.72359965,3.159232406
Spo11,0,0,1.938247551,1.9728693,0,0,3.132616228,2.434968089
Spon1,0,0,0.959126774,2.77630642,0,0,1.077266385,1.865726534
Spon2,1.651506794,0.964193439,2.516182617,2.292970411,1.029542097,0.990021039,1.077266385,3.009353972
Spop,11.56014536,11.73404591,11.79819831,12.1305099,11.55981122,11.81957556,11.88907681,12.08017457
Spopfm1,3.257985693,4.019306936,5.442478316,4.77237795,3.374675903,2.790205635,5.468952542,4.911195735
Spopfm2,3.086725277,3.518622938,5.089356119,3.773688629,2.633868519,3.441236399,5.003645305,5.407037356
Spopfm3,1.050193754,2.74541698,3.247501513,3.773688629,0,0.990021039,4.729595549,4.682693114
Spopl,9.424980622,9.603523478,8.928454402,9.170787657,9.145848846,9.414629944,8.881586629,9.108368849
Spout1,10.27603689,10.16355138,10.01385483,9.721976807,10.37019459,10.23265454,10.04223729,9.632036895
Spp1,7.974810674,7.628272782,9.743704216,9.108434326,8.574034593,8.526920955,10.05433669,9.90700655
Spp2,5.740646681,6.037077521,1.938247551,2.968297496,6.500775856,7.406354574,2.114401213,3.53332125
Sppl2a,11.39328251,11.07471324,10.99258042,11.00127559,11.32173726,11.37765468,10.92366162,11.08197512
Sppl2b,7.734844887,8.378899126,9.172229996,9.414974767,8.253052584,8.324330533,9.287341206,9.285919679
Sppl3,11.05792933,11.0974328,10.73329274,10.8555142,10.91410761,10.92907993,10.69450679,10.89494562
Spr,10.21105307,10.48498858,10.20253233,10.09302699,10.85206239,10.92103044,10.00998497,9.999359525
Spred1,12.57416311,12.25952649,12.60466904,12.16124286,12.34069957,12.44477712,12.63288292,12.31742137
Spred2,10.69669069,10.16713557,10.33075223,9.237566124,10.46571693,10.11826227,10.27200927,9.57148169
Spred3,6.472589324,6.822918176,7.517414533,6.918203801,6.305664465,6.534775953,7.471638137,7.32690005
Spring1,9.480099656,9.139489237,9.619336878,9.296923482,9.119079963,9.116999506,9.419499009,9.269528371
Sprr1a,9.626047472,9.485994875,10.03996627,9.664195044,10.26667728,9.758072672,9.869823298,9.408878801
Sprr2a1,6.784273763,5.736158016,8.513472043,7.415132248,6.450126241,6.761515613,8.689378455,7.796089531
Sprr2a2,9.672221725,8.99100962,8.535664422,7.173412806,9.791439341,6.337770497,8.580642102,7.707601537
Sprr2a3,12.82894354,12.02979625,14.24216047,12.49509883,13.02083801,12.39095754,14.21508595,13.08879319
Sprr2e,2.892361419,2.936742981,3.509120784,2.554785542,3.222033221,2.790205635,3.596975923,3.419073943
Sprr2f,3.791782327,3.1056412,1.938247551,0.981969675,3.512702516,3.566614686,2.114401213,2.178242633
Sprr2g,3.549432527,2.264203111,4.380368515,4.053334092,3.861746085,3.681962772,4.845532959,4.82408794
Sprr2h,4.263315024,3.393653009,5.089356119,3.551732836,5.226823237,3.888207015,5.573539236,3.737802088
Sprtn,10.01746442,9.807137726,9.977837576,10.01902813,9.554267011,9.629253866,10.11912819,10.11854658
Spry1,10.15930634,10.21985646,9.638262046,9.637948405,10.31110983,10.2100098,9.640253176,9.436672454
Spry2,11.58147436,11.36160933,11.54462258,10.96794951,11.39274246,11.42395935,11.46965573,10.97357599
Spry4,8.524687144,8.194503529,8.502246511,6.82200892,8.772600411,8.256162033,8.369292673,7.009192492
Spryd3,9.840055273,9.992287731,9.97242438,10.2398652,9.966824351,9.716398147,10.12631008,10.20942822
Spryd4,7.987040403,7.955666463,7.906082458,8.035310127,8.202947058,8.260808188,7.779238298,7.841153754
Spryd7,9.212269694,8.996392299,8.812058811,8.938198805,9.480472584,9.208824876,8.833250717,8.892541458
Spsb1,8.185811805,6.893854709,7.433227971,6.533953546,7.650651383,6.800329995,7.397590483,6.419951002
Spsb2,7.727574464,8.258623369,8.393034924,9.356083265,8.371194067,8.701119551,8.638045753,9.219206529
Spsb3,8.120700585,8.534996535,8.969790524,9.27438181,8.741346488,8.718112062,8.941444162,8.965587156
Sptan1,13.77343643,13.69152308,14.47021454,14.02474691,12.93998017,13.23588838,14.40348395,14.4786565
Sptbn1,14.16923447,13.88947241,14.19682166,14.02971838,12.84086723,13.16577935,14.14874505,14.46937981
